id_siniestro,id_poliza,id_asegurado,ramo,placa,cobertura,fecha_ocurrencia,fecha_reporte,dias_ocurrencia_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,id_proveedor,descripcion,docs_completos,proveedor_lista_restrictiva,dias_desde_inicio_poliza,dias_hasta_fin_poliza,historial_siniestros_asegurado,suma_asegurada,similitud_narrativa,numero_parte_policial,fecha_inicio_poliza,fecha_fin_poliza,prima_anual,canal_venta,estado_poliza,nombres_asegurado,segmento,ciudad,antiguedad_anios,n_polizas_activas,n_reclamos_12_meses,n_reclamos_historico,reclamos_rc_sin_tercero,perfil_riesgo_historico,nombre_proveedor,tipo_proveedor,ciudad_proveedor,n_siniestros_proveedor,proveedor_en_lista_restrictiva,motivo_restriccion,promedio_monto_proveedor,cantidad_documentos,cantidad_declaraciones,cantidad_denuncia_policial,cantidad_exámenes,cantidad_facturas,cantidad_factura_de_reparacion,cantidad_factura_hospitalaria,cantidad_fotografías,cantidad_fotografías_del_daño,cantidad_historia_clínica,cantidad_informe_tecnico,cantidad_orden_medica,cantidad_partes_policiales,cantidad_peritaje,ratio_monto_suma,delta_monto_proveedor,alerta_borde_inicio,alerta_borde_fin,reporte_tardio,narrativa_similar,narrativa_clonada,doc_factura_alterada,doc_ruc_invalido,doc_caso_fraude,doc_caso_inconsistente,doc_parte_tardio_dias,doc_sin_denuncia_previa,doc_robo,doc_perdida_total,doc_flagrancia,doc_lesionados,doc_detenidos,doc_tercero_identificado,doc_sin_testigos,doc_sin_intervencion,doc_hora_accidente,doc_fecha_factura_min,n_pdfs_extraidos,tipos_pdf,doc_parte_tardio,alerta_similitud_sin_testigos,alerta_robo_sin_denuncia,alerta_proveedor_fraude_documental,score_documental_raw,nlp_freq_descripcion,nlp_descripcion_rara,nlp_descripcion_comun,nlp_grupo_id,nlp_sim_entre_grupos,nlp_cluster_fraude,nlp_score,nlp_valida_excel
SIN-0365,POL-0365,ASEG-0039,Salud,,Maternidad,2024-05-17,2024-06-03,17,40824,26232,0,Investigación,Ibarra,PROV-019,Siniestro reportado con documentación.,False,True,22,343,3,60000,0.54,,2024-04-25,2025-04-25,1704,Agente,Expirada,Silva Intriago Katherine Noemi,Natural,Ambato,7,1,3,8,2,Alto,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0.6804,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,67.8,False
SIN-0366,POL-0366,ASEG-0085,Salud,,Maternidad,2024-04-26,2024-04-26,0,23487,21820,0,Reserva,Loja,PROV-021,Siniestro reportado con documentación.,False,False,14,351,2,50000,0.36,,2024-04-12,2025-04-12,1182,Broker,Expirada,Cordero Alvarado Beatriz Elena,Natural,Loja,4,3,0,3,1,Medio,Reparaciones Tungurahua,Servicios,Cuenca,17,False,No,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0.4697,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,55.2,False
SIN-0367,POL-0367,ASEG-0082,Vehículos,TNB-1029,Robo de Accesorios,2025-03-14,2025-03-15,1,7350,7251,0,Pago Parcial,Portoviejo,TALLER-017,Robo de accesorios en zona residencial.,False,False,45,320,1,22000,0.24,,2025-01-28,2026-01-28,684,Bancaseguros,Expirada,Torres Espinoza Carlos Andrés,Natural,Manta,4,1,3,4,0,Alto,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3341,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,16,False,True,7,0.1055,-1,23.7,False
SIN-0368,POL-0368,ASEG-0082,Vehículos,LOJ-2847,Robo,2024-11-12,2024-11-13,1,1826,1686,1644,Pago Total,Ibarra,TALLER-018,Robo con violencia en domicilio.,True,False,180,185,2,18000,0.11,,2024-05-16,2025-05-16,487,Agente,Expirada,Torres Espinoza Carlos Andrés,Natural,Manta,4,1,3,4,0,Alto,Automotriz Ambato Central,Automotriz,Ibarra,15,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1014,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,20.6,False
SIN-0369,POL-0369,ASEG-0055,Vehículos,MNT-7384,Cristales,2024-11-01,2024-11-03,2,3649,3377,3264,Liquidado,Quito,TALLER-002,Vidrio lateral roto por vandalismo.,True,False,202,163,0,12000,0.19,,2024-04-13,2025-04-13,262,Bancaseguros,Expirada,Sánchez Herrera Diego Alejandro,Natural,Ambato,2,3,3,3,2,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3041,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,21.0,False
SIN-0370,POL-0370,ASEG-0009,Vehículos,TNB-7291,Pérdida Total,2024-12-17,2024-12-21,4,6324,4263,0,Reserva,Loja,TALLER-011,Humedad por filtración desde techo.,False,False,8,357,2,10000,0.89,,2024-12-09,2025-12-09,236,Digital,Expirada,Mendoza Ríos Marco Vinicio,Natural,Ibarra,8,1,3,5,1,Alto,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6324,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,8,False,False,1,0.0,-1,65.7,False
SIN-0371,POL-0371,ASEG-0099,Vehículos,AZY-5573,Responsabilidad Civil,2024-11-09,2024-11-09,0,12968,11799,0,Pago Parcial,Loja,TALLER-002,Raspón lateral a vehículo estacionado.,True,False,14,351,2,22000,0.15,,2024-10-26,2025-10-26,644,Agente,Expirada,Mora Loza Adriana Marcela,Natural,Manta,3,2,1,6,0,Alto,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5895,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,18,0.1083,-1,15.6,False
SIN-0372,POL-0372,ASEG-0041,Vehículos,RIO-2918,Robo de Accesorios,2024-10-01,2024-10-13,12,6110,4827,0,Reserva,Ibarra,TALLER-002,Sustracción de rines y estéreo durante la noche.,False,False,31,334,1,15000,0.55,,2024-08-31,2025-08-31,472,Agente,Expirada,García Morales Luis Eduardo,Natural,Cuenca,5,1,3,3,2,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4073,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,25,0.1176,-1,44.5,False
SIN-0373,POL-0373,ASEG-0033,Hogar,,Rotura de Cristales,2024-10-07,2024-10-09,2,15665,15202,15037,Pago Total,Ibarra,PROV-018,Siniestro reportado con documentación.,True,False,122,243,2,40000,0.27,,2024-06-07,2025-06-07,1257,Agente,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Riobamba,2,3,0,3,1,Medio,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0.3916,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,48.9,False
SIN-0374,POL-0374,ASEG-0039,Hogar,,Incendio,2024-08-30,2024-09-01,2,26043,19871,0,Investigación,Cuenca,PROV-016,Accidente en vía rápida con daño a tercero.,False,True,18,347,4,40000,0.93,,2024-08-12,2025-08-12,898,Bancaseguros,Expirada,Silva Intriago Katherine Noemi,Natural,Ambato,7,1,3,8,2,Alto,Técnicos del Hogar Cía.,Servicios,Cuenca,16,False,No,,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0.6511,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,16,0.096,-1,70.7,True
SIN-0375,POL-0375,ASEG-0078,Hogar,,Rotura de Cristales,2025-01-21,2025-01-23,2,12114,11149,10078,Pago Total,Loja,PROV-019,Siniestro reportado con documentación.,True,False,154,211,2,40000,0.16,,2024-08-20,2025-08-20,735,Broker,Expirada,Andrade Viteri Sandra Lorena,Natural,Cuenca,6,1,0,3,0,Medio,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3028,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,41.2,False
SIN-0376,POL-0376,ASEG-0021,Vehículos,AZY-5573,Robo,2025-01-14,2025-01-18,4,5887,5926,0,Pago Parcial,Esmeraldas,TALLER-007,Sustracción de bienes durante ausencia del hogar.,True,False,14,351,2,12000,0.18,,2024-12-31,2025-12-31,358,Agente,Expirada,Ramírez Peñafiel Carmen Susana,Natural,Manta,6,1,3,3,2,Medio,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4906,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,28.0,False
SIN-0377,POL-0377,ASEG-0024,Vehículos,TNB-0192,Pérdida Total,2024-11-16,2024-11-21,5,14316,7371,0,Reserva,Ibarra,TALLER-017,Daños irreparables por colisión frontal.,False,False,28,337,4,15000,0.48,,2024-10-19,2025-10-19,274,Broker,Expirada,Vargas Andrade William Alexis,Natural,Ambato,6,2,6,6,0,Alto,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9544,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,43.0,False
SIN-0378,POL-0378,ASEG-0073,Vehículos,PIC-5519,Choque,2025-01-15,2025-01-27,12,26016,15990,0,Negativa,Quito,TALLER-007,Colisión en tráfico urbano con parte policial y fotografías.,False,False,13,352,5,28000,0.91,,2025-01-02,2026-01-02,675,Digital,Expirada,Ruiz Andrade Patricia Elena,Natural,Quito,6,1,3,7,0,Alto,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9291,,True,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,True,False,True,True,False,1,Declaración Accidente,False,False,False,False,5.0,17,False,True,27,0.0852,-1,71.0,True
SIN-0379,POL-0379,ASEG-0054,Vehículos,ESM-1234,Robo,2024-12-30,2024-12-30,0,2564,2511,2212,Liquidado,Ibarra,TALLER-013,Sustracción de bienes durante ausencia del hogar.,True,False,290,75,1,8000,0.14,,2024-03-15,2025-03-15,177,Broker,Expirada,Torres Espinoza Carlos Andrés,Natural,Ambato,6,2,2,3,1,Medio,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3205,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,25.2,False
SIN-0380,POL-0380,ASEG-0092,Vehículos,RIO-2918,Pérdida Total,2025-04-11,2025-04-11,0,4088,4243,4241,Liquidado,Ibarra,TALLER-001,Vehículo totalmente siniestrado en volcamiento.,True,False,90,275,1,30000,0.13,,2025-01-11,2026-01-11,648,Agente,Expirada,Ramos Loor Freddy Oswaldo,Natural,Ambato,0,3,0,3,0,Medio,Taller El Norte Cía. Ltda.,Automotriz,Ambato,11,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1363,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,17,0.0928,-1,16.4,False
SIN-0381,POL-0381,ASEG-0039,Vehículos,AZY-5573,Pérdida Total,2024-03-26,2024-04-05,10,22749,13512,0,Investigación,Loja,TALLER-888,Daños irreparables por colisión frontal.,False,True,18,347,5,28000,0.56,,2024-03-08,2025-03-08,520,Broker,Expirada,Silva Intriago Katherine Noemi,Natural,Ambato,7,1,3,8,2,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.8125,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,48.6,False
SIN-0382,POL-0382,ASEG-0037,Salud,,Consulta Externa,2025-06-17,2025-06-18,1,9656,10076,9538,Pago Total,Portoviejo,HOSP-001,Siniestro reportado con documentación.,True,False,144,221,1,40000,0.23,,2025-01-24,2026-01-24,1010,Agente,Expirada,Carrillo Cabrera Patricio German,Natural,Loja,6,1,0,2,2,Medio,Clínica Santa Cecilia,Salud,Ambato,8,False,No,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2414,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,46.1,False
SIN-0383,POL-0383,ASEG-0030,Vehículos,ESM-1234,Robo,2024-12-25,2024-12-26,1,3351,3391,3181,Pago Total,Quito,TALLER-004,Robo de joyas y equipos electrónicos.,True,False,119,246,2,18000,0.06,,2024-08-28,2025-08-28,365,Agente,Expirada,Ramírez Peñafiel Carmen Susana,Natural,Guayaquil,5,2,3,3,0,Medio,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1862,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,14.5,False
SIN-0384,POL-0384,ASEG-0045,Vehículos,ESM-1234,Choque,2024-06-08,2024-06-08,0,7080,6595,0,Investigación,Manta,TALLER-006,Colisión en tráfico urbano con parte policial y fotografías.,False,False,14,351,4,12000,0.28,,2024-05-25,2025-05-25,356,Bancaseguros,Expirada,Mora Loza Adriana Marcela,Natural,Loja,8,1,0,5,2,Alto,Auto Service Quito Norte,Automotriz,Guayaquil,15,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.59,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,27,0.0852,-1,26.9,False
SIN-0385,POL-0385,ASEG-0099,Vehículos,PIC-9182,Pérdida Total,2024-07-25,2024-07-25,0,5543,3027,0,Investigación,Guayaquil,TALLER-888,Daños irreparables por colisión frontal.,False,True,38,327,3,8000,0.55,,2024-06-17,2025-06-17,176,Broker,Expirada,Mora Loza Adriana Marcela,Natural,Manta,3,2,1,6,0,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6929,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,47.9,False
SIN-0386,POL-0386,ASEG-0077,Hogar,,Robo,2024-05-28,2024-05-28,0,14745,14107,13765,Liquidado,Loja,PROV-022,Sustracción de bienes durante ausencia del hogar.,True,False,126,239,1,40000,0.27,,2024-01-23,2025-01-22,1069,Broker,Expirada,Almeida Granda Fernando Eduardo,Natural,Portoviejo,0,1,1,2,1,Medio,Técnicos Especializados EC,Servicios,Guayaquil,12,False,No,,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3686,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,34.3,False
SIN-0387,POL-0387,ASEG-0052,Salud,,Consulta Externa,2024-05-31,2024-06-05,5,33169,23092,0,Investigación,Cuenca,PROV-018,Siniestro reportado con documentación.,False,False,29,336,0,50000,0.45,,2024-05-02,2025-05-02,962,Bancaseguros,Expirada,Ramírez Peñafiel Carmen Susana,Natural,Guayaquil,7,2,1,3,1,Medio,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0.6634,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,61.5,False
SIN-0388,POL-0388,ASEG-0046,Vehículos,AZY-6647,Cristales,2024-09-19,2024-09-19,0,14947,14251,0,Pago Parcial,Guayaquil,TALLER-017,Rotura de parabrisas por impacto de piedra.,False,False,74,291,3,28000,0.73,,2024-07-07,2025-07-07,582,Broker,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Loja,0,1,5,5,2,Alto,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5338,,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,62.7,False
SIN-0389,POL-0389,ASEG-0060,Hogar,,Incendio,2025-04-06,2025-04-07,1,14418,14159,12712,Liquidado,Cuenca,PROV-018,Incendio estructural por fuga de gas.,True,False,208,157,2,35000,0.16,,2024-09-10,2025-09-10,938,Digital,Expirada,Naranjo Velasco Edwin Patricio,Natural,Manta,4,3,3,3,2,Medio,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4119,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,23,0.108,-1,12.9,True
SIN-0390,POL-0390,ASEG-0038,Salud,,Maternidad,2024-10-25,2024-10-27,2,12098,8838,0,Investigación,Quito,PROV-015,Daños irreparables por colisión frontal.,False,True,16,349,3,20000,0.93,,2024-10-09,2025-10-09,617,Bancaseguros,Expirada,Espinoza Rueda Cinthya Dayana,Natural,Quito,2,3,2,5,0,Alto,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0.6049,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,74.5,True
SIN-0391,POL-0391,ASEG-0051,Vehículos,GYE-7384,Choque,2024-10-03,2024-10-03,0,4992,5219,0,Pago Parcial,Guayaquil,TALLER-004,Colisión en tráfico urbano con parte policial y fotografías.,False,False,63,302,0,18000,0.6,,2024-08-01,2025-08-01,403,Bancaseguros,Expirada,Flores Castillo Roberto Antonio,Natural,Manta,7,1,1,2,0,Medio,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2773,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,27,0.0852,-1,49.3,False
SIN-0392,POL-0392,ASEG-0051,Salud,,Hospitalización,2024-06-02,2024-06-04,2,39328,35346,0,Pago Parcial,Quito,PROV-015,Hospitalización por cuadro febril agudo.,False,False,66,299,1,80000,0.71,,2024-03-28,2025-03-28,1974,Digital,Expirada,Flores Castillo Roberto Antonio,Natural,Manta,7,1,1,2,0,Medio,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4916,,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,14,0.14,-1,53.6,True
SIN-0393,POL-0393,ASEG-0025,Vehículos,TNB-3847,Choque,2025-05-05,2025-05-07,2,5778,5960,5629,Liquidado,Quito,TALLER-012,"Golpe trasero en cola de tráfico, testigos presentes.",True,False,134,231,2,15000,0.11,,2024-12-22,2025-12-22,450,Bancaseguros,Expirada,Núñez Andrade Verónica Paola,Natural,Loja,7,2,2,3,0,Medio,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3852,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,19,False,True,0,0.0752,-1,15.8,False
SIN-0394,POL-0394,ASEG-0061,Hogar,,Daño Estructural,2024-03-11,2024-03-13,2,17733,13302,0,Investigación,Quito,PROV-019,Siniestro reportado con documentación.,False,False,11,354,5,20000,0.3,,2024-02-29,2025-02-28,613,Agente,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0.8866,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,51.0,False
SIN-0395,POL-0395,ASEG-0005,Salud,,Urgencias,2024-12-01,2024-12-01,0,21632,17649,0,Investigación,Ibarra,PROV-020,Siniestro reportado con documentación.,True,False,87,278,1,60000,0.23,,2024-09-05,2025-09-05,1576,Digital,Expirada,Rodríguez Cárdenas María José,Natural,Guayaquil,1,1,2,2,1,Medio,Servicios Generales GYE,Servicios,Esmeraldas,17,False,No,,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3605,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,46.1,False
SIN-0396,POL-0396,ASEG-0064,Salud,,Maternidad,2024-09-13,2024-09-17,4,38151,29480,0,Negativa,Loja,PROV-021,Siniestro reportado con documentación.,False,True,27,338,5,80000,0.34,,2024-08-17,2025-08-17,1929,Agente,Expirada,Silva Intriago Katherine Noemi,Natural,Guayaquil,2,3,3,7,0,Alto,Reparaciones Tungurahua,Servicios,Cuenca,17,False,No,,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4769,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,53.8,False
SIN-0397,POL-0397,ASEG-0087,Vehículos,IBR-7291,Cristales,2024-12-11,2024-12-13,2,1332,1252,1175,Pago Total,Loja,TALLER-020,Rotura de parabrisas por impacto de piedra.,True,False,104,261,2,12000,0.17,,2024-08-29,2025-08-29,320,Broker,Expirada,Andrade Viteri Sandra Lorena,Natural,Ambato,5,1,0,3,1,Medio,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0.111,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,23.5,False
SIN-0398,POL-0398,ASEG-0072,Vehículos,TNB-7291,Choque,2025-05-15,2025-05-15,0,3212,3002,2723,Liquidado,Quito,TALLER-020,"Accidente múltiple de madrugada, daños en carrocería.",True,False,317,48,1,18000,0.25,,2024-07-02,2025-07-02,414,Agente,Expirada,Martínez Alvarado Rosa Elena,Natural,Cuenca,0,2,2,3,0,Medio,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1784,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,20,False,True,15,0.0942,-1,26.1,False
SIN-0399,POL-0399,ASEG-0099,Hogar,,Robo,2024-06-04,2024-06-04,0,14822,10886,0,Reserva,Esmeraldas,PROV-015,Robo de joyas y equipos electrónicos.,False,False,19,346,4,20000,0.55,,2024-05-16,2025-05-16,599,Agente,Expirada,Mora Loza Adriana Marcela,Natural,Manta,3,2,1,6,0,Alto,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7411,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,48.8,False
SIN-0400,POL-0400,ASEG-0081,Vehículos,AZY-8812,Choque,2024-07-18,2024-07-18,0,4405,3675,0,Reserva,Manta,TALLER-018,Colisión en tráfico urbano con parte policial y fotografías.,True,False,14,351,1,12000,0.29,,2024-07-04,2025-07-04,338,Broker,Expirada,Carrillo Cabrera Patricio German,Natural,Portoviejo,6,1,4,4,1,Alto,Automotriz Ambato Central,Automotriz,Ibarra,15,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3671,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,27,0.0852,-1,27.6,False
SIN-0401,POL-0401,ASEG-0061,Vehículos,TNB-2291,Responsabilidad Civil,2024-10-30,2024-10-31,1,9397,5907,0,Negativa,Ambato,TALLER-018,Colisión en tráfico urbano con parte policial y fotografías.,False,False,45,320,6,12000,0.97,,2024-09-15,2025-09-15,230,Broker,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Automotriz Ambato Central,Automotriz,Ibarra,15,False,No,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7831,,False,False,False,True,True,False,False,False,False,,False,False,False,False,True,False,True,False,False,True,False,1,Declaración Accidente,False,False,False,False,0.0,17,False,True,27,0.0852,-1,75.2,True
SIN-0402,POL-0402,ASEG-0004,Vehículos,LOJ-5523,Pérdida Total,2025-03-30,2025-03-31,1,2460,2005,0,Reserva,Cuenca,TALLER-005,Vehículo totalmente siniestrado en volcamiento.,True,False,60,305,4,8000,0.79,,2025-01-29,2026-01-29,224,Agente,Expirada,Pacheco Vélez Gloria Susana,Natural,Ibarra,3,2,4,7,0,Alto,Taller Portuario Guayaquil,Automotriz,Portoviejo,21,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3075,,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,17,0.0928,-1,62.6,False
SIN-0403,POL-0403,ASEG-0081,Vehículos,AZY-2918,Cristales,2024-06-14,2024-06-15,1,7654,7133,0,Reserva,Esmeraldas,TALLER-016,Parabrisas fisurado en autopista.,True,False,14,351,2,22000,0.55,,2024-05-31,2025-05-31,520,Bancaseguros,Expirada,Carrillo Cabrera Patricio German,Natural,Portoviejo,6,1,4,4,1,Alto,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3479,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,11,0.1435,-1,44.5,False
SIN-0404,POL-0404,ASEG-0070,Salud,,Maternidad,2024-12-16,2024-12-26,10,29108,19276,0,Investigación,Portoviejo,PROV-015,Siniestro reportado con documentación.,False,True,17,348,6,50000,0.45,,2024-11-29,2025-11-29,1388,Bancaseguros,Expirada,Pérez Vásquez Ana Lucía,Natural,Esmeraldas,5,1,7,7,1,Alto,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5822,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,61.5,False
